Gene,X,Transcript.stable.ID,Plasmodium.falciparum.3D7.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.falciparum.3D7.gene,Plasmodium.knowlesi.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.knowlesi.gene,X.id..target.Plasmodium.falciparum.3D7.gene.identical.to.query.gene,X.id..target.Plasmodium.knowlesi.gene.identical.to.query.gene,Plasmodium.falciparum.3D7.orthology.confidence..0.low..1.high.,Plasmodium.knowlesi.orthology.confidence..0.low..1.high.,orth_name,Transcript.count,Plasmodium.falciparum.3D7.homology.type,Plasmodium.knowlesi.homology.type,Pm,Po,Pv,Pg,Py,Pc,Pcyb
PBANKA_0109900,PBANKA_010990,CDS44284,PF3D7_0611600,40.9231,PKH_113720,37.2493,43.1118,42.1394,1,1,ORTH_1699,1,ortholog_one2one,ortholog_one2one,PmUG01_11051500,PocGH01_11045300,PVX_113725,PGAL8A_00140100,PY17X_0111500,PCHAS_0110500,PCYB_114530
PBANKA_0110200,PBANKA_011020,CDS44288,PF3D7_0611900,60.7955,PKH_113690,64.2458,60.1124,64.6067,1,1,ORTH_1701,1,ortholog_one2one,ortholog_one2one,PmUG01_11051200,PocGH01_11045000,PVX_113740,PGAL8A_00140400,PY17X_0111800,PCHAS_0110800,PCYB_114500
PBANKA_0110300,PBANKA_011030,CDS44290,PF3D7_0612000,39.2857,PKH_113680,43.5897,58.9286,60.7143,1,1,ORTH_1702,1,ortholog_one2one,ortholog_one2one,PmUG01_11051100,PocGH01_11044900,PVX_113745,PGAL8A_00140500,PY17X_0111900,PCHAS_0110900,PCYB_114490
PBANKA_0110400,PBANKA_011040,CDS44292,PF3D7_0612100,65.2439,PKH_113670,71.3322,75.3521,74.4718,1,0,ORTH_1703,1,ortholog_one2one,ortholog_one2one,PmUG01_11051000,PocGH01_11044800,PVX_113750,PGAL8A_00140600,PY17X_0112000,PCHAS_0111000,PCYB_114480
PBANKA_0110500,PBANKA_011050,CDS44294,PF3D7_0612200,30.633,PKH_113660,31.5419,28.0728,24.238,1,0,ORTH_1704,1,ortholog_one2one,ortholog_one2one,PmUG01_11050900,PocGH01_11044700,PVX_113755,PGAL8A_00140700,PY17X_0112100,PCHAS_0111100,PCYB_114470
PBANKA_0110700,PBANKA_011070,CDS44298,PF3D7_0612400,55.5085,PKH_113650,57.6923,55.9829,57.6923,1,1,ORTH_1705,1,ortholog_one2one,ortholog_one2one,PmUG01_11050800,PocGH01_11044500,PVX_113760,PGAL8A_00140900,PY17X_0112300,PCHAS_0111300,PCYB_114460
PBANKA_0110800,PBANKA_011080,CDS44299,PF3D7_0612500,56.1983,PKH_113640,35.5372,57.1429,36.1345,1,1,ORTH_1706,1,ortholog_one2one,ortholog_one2one,PmUG01_11050700,PocGH01_11044400,PVX_113765,PGAL8A_00141000,PY17X_0112400,PCHAS_0111400,PCYB_114450
PBANKA_0110900,PBANKA_011090,CDS44300,PF3D7_0612600,57.4689,PKH_113630,60.396,68.3951,60.2469,1,1,ORTH_1707,1,ortholog_one2one,ortholog_one2one,PmUG01_11050600,PocGH01_11044300,PVX_113770,PGAL8A_00141100,PY17X_0112500,PCHAS_0111500,PCYB_114440
PBANKA_0111000,PBANKA_011100,CDS44301,PF3D7_0612700,35.4467,PKH_113620,33.1412,36.8263,34.4311,1,1,ORTH_1708,1,ortholog_one2one,ortholog_one2one,PmUG01_11050500,PocGH01_11044200,PVX_113775,PGAL8A_00141200,PY17X_0112600,PCHAS_0111600,PCYB_114430
PBANKA_0111100,PBANKA_011110,CDS44302,PF3D7_0612800,38.814,PKH_113610,36.0976,44.0367,45.2599,1,1,ORTH_1709,1,ortholog_one2one,ortholog_one2one,PmUG01_11050400,PocGH01_11044100,PVX_113780,PGAL8A_00141300,PY17X_0112700,PCHAS_0111700,PCYB_114420
PBANKA_0111200,PBANKA_011120,CDS44304,PF3D7_0612900,75.3644,PKH_113600,72.1751,76.3663,75.4801,1,0,ORTH_1710,1,ortholog_one2one,ortholog_one2one,PmUG01_11050300,PocGH01_11044000,PVX_113785,PGAL8A_00141400,PY17X_0112800,PCHAS_0111800,PCYB_114410
PBANKA_0111400,PBANKA_011140,CDS44309,PF3D7_0613100,56.4103,PKH_113580,59.2105,57.8947,59.2105,1,1,ORTH_1711,1,ortholog_one2one,ortholog_one2one,PmUG01_11050100,PocGH01_11043800,PVX_113795,PGAL8A_00141700,PY17X_0113000,PCHAS_0112000,PCYB_114390
PBANKA_0111600,PBANKA_011160,CDS44313,PF3D7_0613300,34.7398,PKH_113570,35.368,45.4044,36.2132,1,0,ORTH_1712,1,ortholog_one2one,ortholog_one2one,PmUG01_11049900,PocGH01_11043600,PVX_113800,PGAL8A_00141900,PY17X_0113200,PCHAS_0112200,PCYB_114380
PBANKA_0111700,PBANKA_011170,CDS44315,PF3D7_0613400,53.9906,PKH_113560,51.4151,54.2453,51.4151,1,1,ORTH_1713,1,ortholog_one2one,ortholog_one2one,PmUG01_11049800,PocGH01_11043500,PVX_113805,PGAL8A_00142000,PY17X_0113300,PCHAS_0112300,PCYB_114370
PBANKA_0111800,PBANKA_011180,CDS44316,PF3D7_0613500,36.3169,PKH_113550,35.5536,49.5,39.5,1,0,ORTH_1714,1,ortholog_one2one,ortholog_one2one,PmUG01_11049700,PocGH01_11043400,PVX_113810,PGAL8A_00142100,PY17X_0113400,PCHAS_0112400,PCYB_114360
PBANKA_0111900,PBANKA_011190,CDS44318,PF3D7_0613600,20.2128,PKH_113540,20.2192,30.246,24.0232,0,0,ORTH_1715,1,ortholog_one2one,ortholog_one2one,PmUG01_11049600,PocGH01_11043300,PVX_113815,PGAL8A_00142200,PY17X_0113500,PCHAS_0112500,PCYB_114350
PBANKA_0112000,PBANKA_011200,CDS44319,PF3D7_0613700,50.6401,PKH_113530,49.0712,54.9383,48.9198,1,1,ORTH_1716,1,ortholog_one2one,ortholog_one2one,PmUG01_11049500,PocGH01_11043200,PVX_113820,PGAL8A_00142300,PY17X_0113600,PCHAS_0112600,PCYB_114340
PBANKA_0112200,PBANKA_011220,CDS44324,PF3D7_0613900,29.5402,PKH_113510,36.8533,32.4821,35.2911,1,1,ORTH_1718,1,ortholog_one2one,ortholog_one2one,PmUG01_11049300,PocGH01_11043000,PVX_113830,PGAL8A_00142500,PY17X_0113800,PCHAS_0112800,PCYB_114320
PBANKA_0112500,PBANKA_011250,CDS44329,PF3D7_0614300,29.7773,PKH_113470,31.6953,42.404,43.0718,1,1,ORTH_1721,1,ortholog_one2one,ortholog_one2one,PmUG01_11048900,PocGH01_11042600,PVX_113850,PGAL8A_00143000,PY17X_0114100,PCHAS_0113100,PCYB_114280
PBANKA_0201800,PBANKA_020180,CDS44384,PF3D7_0112000,57.9418,PKH_020130,63.2287,58.8636,64.0909,1,1,ORTH_4147,1,ortholog_one2one,ortholog_one2one,PmUG01_02012100,PocGH01_02010400,PVX_081205,PGAL8A_00107700,PY17X_0203200,PCHAS_0200200,PCYB_021260
PBANKA_0201900,PBANKA_020190,CDS44386,PF3D7_0111900,71.6049,PKH_020140,71.25,73.4177,72.1519,1,1,ORTH_4148,1,ortholog_one2one,ortholog_one2one,PmUG01_02012200,PocGH01_02010500,PVX_081210,PGAL8A_00107600,PY17X_0203300,PCHAS_0200300,PCYB_021270
PBANKA_0202000,PBANKA_020200,CDS44387,PF3D7_0111800,36.9355,PKH_020150,40.9786,42.1731,49.3554,1,1,ORTH_4149,1,ortholog_one2one,ortholog_one2one,PmUG01_02012300,PocGH01_02010600,PVX_081215,PGAL8A_00107500,PY17X_0203400,PCHAS_0200400,PCYB_021280
PBANKA_0202200,PBANKA_020220,CDS44389,PF3D7_0111600,48.7903,PKH_020160,34.5404,45.3184,46.4419,1,1,ORTH_4150,1,ortholog_one2one,ortholog_one2one,PmUG01_02012500,PocGH01_02010800,PVX_081225,PGAL8A_00107300,PY17X_0203600,PCHAS_0200600,PCYB_021290
PBANKA_0202300,PBANKA_020230,CDS44390,PF3D7_0111500,58.7601,PKH_020170,54.0323,60.3878,55.6787,1,1,ORTH_4151,1,ortholog_one2one,ortholog_one2one,PmUG01_02012600,PocGH01_02010900,PVX_081230,PGAL8A_00107200,PY17X_0203700,PCHAS_0200700,PCYB_021300
PBANKA_0202400,PBANKA_020240,CDS44391,PF3D7_0111400,34.1226,PKH_020180,40.2282,45.3704,52.2222,1,1,ORTH_4152,1,ortholog_one2one,ortholog_one2one,PmUG01_02012700,PocGH01_02011000,PVX_081235,PGAL8A_00107100,PY17X_0203800,PCHAS_0200800,PCYB_021310
PBANKA_0202500,PBANKA_020250,CDS44392,PF3D7_0111300,37.1894,PKH_020190,46.0274,41.6107,48.3221,1,1,ORTH_4153,1,ortholog_one2one,ortholog_one2one,PmUG01_02012800,PocGH01_02011100,PVX_081240,PGAL8A_00107000,PY17X_0203900,PCHAS_0200900,PCYB_021320
PBANKA_0202600,PBANKA_020260,CDS44393,PF3D7_0111200,79.3814,PKH_020200,62.7451,79.3814,65.9794,1,1,ORTH_4154,1,ortholog_one2one,ortholog_one2one,PmUG01_02012900,PocGH01_02011200,PVX_081245,PGAL8A_00106900,PY17X_0204000,PCHAS_0201000,PCYB_021330
PBANKA_0202700,PBANKA_020270,CDS44395,PF3D7_0111000,29.0264,PKH_020210,33.4304,33.0822,31.4384,1,1,ORTH_4155,1,ortholog_one2one,ortholog_one2one,PmUG01_02013000,PocGH01_02011300,PVX_081250,PGAL8A_00106800,PY17X_0204100,PCHAS_0201100,PCYB_021340
PBANKA_0202800,PBANKA_020280,CDS44397,PF3D7_0110900,65.5914,PKH_020220,62.6943,60.6965,60.199,1,0,ORTH_4156,1,ortholog_one2one,ortholog_one2one,PmUG01_02013100,PocGH01_02011400,PVX_081255,PGAL8A_00106700,PY17X_0204200,PCHAS_0201200,PCYB_021350
PBANKA_0202900,PBANKA_020290,CDS44399,PF3D7_0110800,80.9264,PKH_020280,77.8689,80.9264,77.6567,1,1,ORTH_4157,1,ortholog_one2one,ortholog_one2one,PmUG01_02013200,PocGH01_02011500,PVX_081260,PGAL8A_00106600,PY17X_0204300,PCHAS_0201300,PCYB_021360
PBANKA_0203000,PBANKA_020300,CDS44401,PF3D7_0110700,80.0448,PKH_020290,79.4183,80.0448,79.5964,1,1,ORTH_4158,1,ortholog_one2one,ortholog_one2one,PmUG01_02013300,PocGH01_02011600,PVX_081265,PGAL8A_00106500,PY17X_0204400,PCHAS_0201400,PCYB_021370
PBANKA_0203100,PBANKA_020310,CDS44402,PF3D7_0110600,39.2398,PKH_020300,38.3413,54.0693,45.4472,1,1,ORTH_4159,1,ortholog_one2one,ortholog_one2one,PmUG01_02013400,PocGH01_02011700,PVX_081270,PGAL8A_00106400,PY17X_0204500,PCHAS_0201500,PCYB_021380
PBANKA_0203200,PBANKA_020320,CDS44403,PF3D7_0110500,17.8993,PKH_020310,16.9268,36.7475,25.3369,0,0,ORTH_4160,1,ortholog_one2one,ortholog_one2one,PmUG01_02013500,PocGH01_02011800,PVX_081275,PGAL8A_00106300,PY17X_0204600,PCHAS_0201600,PCYB_021390
PBANKA_0203300,PBANKA_020330,CDS44404,PF3D7_0110400,53.012,PKH_020320,50,58.4071,54.8673,1,1,ORTH_4161,1,ortholog_one2one,ortholog_one2one,PmUG01_02013600,PocGH01_02011900,PVX_081277,PGAL8A_00106200,PY17X_0204700,PCHAS_0201700,PCYB_021400
PBANKA_0203400,PBANKA_020340,CDS44405,PF3D7_0110200,65.035,PKH_020330,60.1449,66.9065,59.7122,1,1,ORTH_4162,1,ortholog_one2one,ortholog_one2one,PmUG01_02013700,PocGH01_02012000,PVX_081280,PGAL8A_00106100,PY17X_0204800,PCHAS_0201800,PCYB_021410
PBANKA_0203500,PBANKA_020350,CDS44407,PF3D7_0110100,36.4026,PKH_020340,42.5926,48.6409,42.7754,1,1,ORTH_4163,1,ortholog_one2one,ortholog_one2one,PmUG01_02013800,PocGH01_02012100,PVX_081285,PGAL8A_00106000,PY17X_0204900,PCHAS_0201900,PCYB_021420
PBANKA_0203600,PBANKA_020360,CDS44410,PF3D7_0110000,39.3162,PKH_020350,36.9748,40.1747,38.4279,1,1,ORTH_4164,1,ortholog_one2one,ortholog_one2one,PmUG01_02013900,PocGH01_02012200,PVX_081290,PGAL8A_00105900,PY17X_0205000,PCHAS_0202000,PCYB_021430
PBANKA_0203800,PBANKA_020380,CDS44413,PF3D7_0109800,66.2609,PKH_020370,61.5248,68.6487,62.5225,1,1,ORTH_4165,1,ortholog_one2one,ortholog_one2one,PmUG01_02014200,PocGH01_02012500,PVX_081300,PGAL8A_00105700,PY17X_0205200,PCHAS_0202200,PCYB_021450
PBANKA_0203900,PBANKA_020390,CDS44414,PF3D7_0109700,68.8525,PKH_020380,58.7302,67.0213,59.0426,1,0,ORTH_4166,1,ortholog_one2one,ortholog_one2one,PmUG01_02014300,PocGH01_02012600,PVX_081305,PGAL8A_00105600,PY17X_0205300,PCHAS_0202300,PCYB_021460
PBANKA_0204000,PBANKA_020400,CDS44415,PF3D7_0109600,62,PKH_020390,55.5556,64.5833,55.5556,1,1,ORTH_4167,1,ortholog_one2one,ortholog_one2one,PmUG01_02014400,PocGH01_02012700,PVX_081307,PGAL8A_00105500,PY17X_0205400,PCHAS_0202400,PCYB_021470
PBANKA_0204100,PBANKA_020410,CDS44416,PF3D7_0109500,80.6452,PKH_020400,81.1321,82.2368,84.8684,1,1,ORTH_4168,1,ortholog_one2one,ortholog_one2one,PmUG01_02014500,PocGH01_02012800,PVX_081310,PGAL8A_00105400,PY17X_0205500,PCHAS_0202500,PCYB_021480
PBANKA_0204200,PBANKA_020420,CDS44417,PF3D7_0109400,47.5904,PKH_020410,45.679,47.8788,44.8485,1,1,ORTH_4169,1,ortholog_one2one,ortholog_one2one,PmUG01_02014600,PocGH01_02012900,PVX_081315,PGAL8A_00105300,PY17X_0205600,PCHAS_0202600,PCYB_021490
PBANKA_0204400,PBANKA_020440,CDS44420,PF3D7_0109200,65.9483,PKH_020430,55.642,63.4855,59.3361,1,1,ORTH_4170,1,ortholog_one2one,ortholog_one2one,PmUG01_02014800,PocGH01_02013100,PVX_081325,PGAL8A_00105100,PY17X_0205800,PCHAS_0202800,PCYB_021510
PBANKA_0204500,PBANKA_020450,CDS44422,PF3D7_0109100,50.9232,PKH_020440,45.2471,49.9523,45.3765,1,1,ORTH_4171,1,ortholog_one2one,ortholog_one2one,PmUG01_02014900,PocGH01_02013200,PVX_081330,PGAL8A_00105000,PY17X_0205900,PCHAS_0202900,PCYB_021520
PBANKA_0204600,PBANKA_020460,CDS44426,PF3D7_0109000,56.25,PKH_020450,44.2231,56.7568,50,1,0,ORTH_4172,1,ortholog_one2one,ortholog_one2one,PmUG01_02015000,PocGH01_02013300,PVX_081335,PGAL8A_00104900,PY17X_0206000,PCHAS_0203000,PCYB_021530
PBANKA_0204700,PBANKA_020470,CDS44427,PF3D7_0108800,71.3889,PKH_020460,64.5777,71.3889,65.8333,1,1,ORTH_4173,1,ortholog_one2one,ortholog_one2one,PmUG01_02015100,PocGH01_02013400,PVX_081340,PGAL8A_00104800,PY17X_0206100,PCHAS_0203100,PCYB_021540
PBANKA_0204900,PBANKA_020490,CDS44429,PF3D7_0108600,50.6536,PKH_020480,54.9669,51.495,55.1495,1,1,ORTH_4175,1,ortholog_one2one,ortholog_one2one,PmUG01_02015300,PocGH01_02013600,PVX_081350,PGAL8A_00104700,PY17X_0206300,PCHAS_0203300,PCYB_021560
PBANKA_0205200,PBANKA_020520,CDS44432,PF3D7_0108300,32.5529,PKH_020510,33.85,38.3758,35.9342,1,1,ORTH_4177,1,ortholog_one2one,ortholog_one2one,PmUG01_02015600,PocGH01_02013900,PVX_081365,PGAL8A_00104400,PY17X_0206600,PCHAS_0203600,PCYB_021590
PBANKA_0205300,PBANKA_020530,CDS44434,PF3D7_0108100,48.7805,PKH_020520,41.4244,48.3384,43.0514,1,0,ORTH_4178,1,ortholog_one2one,ortholog_one2one,PmUG01_02015700,PocGH01_02014000,PVX_081370,PGAL8A_00104300,PY17X_0206700,PCHAS_0203700,PCYB_021600
PBANKA_0205400,PBANKA_020540,CDS44436,PF3D7_0108000,79.8165,PKH_020530,81.3726,79.8165,76.1468,1,1,ORTH_4179,1,ortholog_one2one,ortholog_one2one,PmUG01_02015800,PocGH01_02014100,PVX_081375,PGAL8A_00104200,PY17X_0206800,PCHAS_0203800,PCYB_021610
PBANKA_0205500,PBANKA_020550,CDS44438,PF3D7_0107900,39.2727,PKH_020540,43.8596,41.6988,38.61,1,1,ORTH_4180,1,ortholog_one2one,ortholog_one2one,PmUG01_02015900,PocGH01_02014200,PVX_081380,PGAL8A_00104100,PY17X_0206900,PCHAS_0203900,PCYB_021620
PBANKA_0205600,PBANKA_020560,CDS44440,PF3D7_0107800,34.3877,PKH_020550,34.8858,40.381,36.381,1,1,ORTH_4181,1,ortholog_one2one,ortholog_one2one,PmUG01_02016000,PocGH01_02014300,PVX_081385,PGAL8A_00104000,PY17X_0207000,PCHAS_0204000,PCYB_021630
PBANKA_0205700,PBANKA_020570,CDS44441,PF3D7_0107700,44.1704,PKH_020560,39.1011,46.9048,41.4286,1,1,ORTH_4182,1,ortholog_one2one,ortholog_one2one,PmUG01_02016100,PocGH01_02014400,PVX_081390,PGAL8A_00103900,PY17X_0207100,PCHAS_0204100,PCYB_021640
PBANKA_0205900,PBANKA_020590,CDS44443,PF3D7_0107500,44.966,PKH_020580,48.2468,48.7104,50.7001,1,1,ORTH_4183,1,ortholog_one2one,ortholog_one2one,PmUG01_02016300,PocGH01_02014600,PVX_081400,PGAL8A_00103600,PY17X_0207300,PCHAS_0204300,PCYB_021660
PBANKA_0206000,PBANKA_020600,CDS44444,PF3D7_0107400,75.1634,PKH_020590,63.5359,68.0473,68.0473,1,0,ORTH_4184,1,ortholog_one2one,ortholog_one2one,PmUG01_02016400,PocGH01_02014700,PVX_081405,PGAL8A_00103500,PY17X_0207400,PCHAS_0204400,PCYB_021670
PBANKA_0206100,PBANKA_020610,CDS44445,PF3D7_0107200,59.3472,PKH_020600,45.1705,59.1716,47.0414,1,0,ORTH_4185,1,ortholog_one2one,ortholog_one2one,PmUG01_02016500,PocGH01_02014800,PVX_081410,PGAL8A_00103300,PY17X_0207500,PCHAS_0204500,PCYB_021680
PBANKA_0206200,PBANKA_020620,CDS44448,PF3D7_0107100,46.7772,PKH_020610,41.7234,53.2495,38.5744,1,0,ORTH_4186,1,ortholog_one2one,ortholog_one2one,PmUG01_02016600,PocGH01_02014900,PVX_081415,PGAL8A_00103200,PY17X_0207600,PCHAS_0204600,PCYB_021690
PBANKA_0206300,PBANKA_020630,CDS44449,PF3D7_0107000.1,95.8333,PKH_020620,95.8333,95.8333,95.8333,1,1,ORTH_4187,1,ortholog_one2one,ortholog_one2one,PmUG01_02016700,PocGH01_02015000,PVX_081420,PGAL8A_00103100,PY17X_0207700,PCHAS_0204700,PCYB_021700
PBANKA_0206400,PBANKA_020640,CDS44451,PF3D7_0106900,38.4196,PKH_020630,35.3218,43.9252,35.0467,1,1,ORTH_4188,1,ortholog_one2one,ortholog_one2one,PmUG01_02016800,PocGH01_02015100,PVX_081425,PGAL8A_00103000,PY17X_0207800,PCHAS_0204800,PCYB_021710
PBANKA_0206500,PBANKA_020650,CDS44453,PF3D7_0106800,84.5794,PKH_020640,84.0376,84.5794,83.6449,1,1,ORTH_4189,1,ortholog_one2one,ortholog_one2one,PmUG01_02016900,PocGH01_02015200,PVX_081430,PGAL8A_00102900,PY17X_0207900,PCHAS_0204900,PCYB_021720
PBANKA_0206600,PBANKA_020660,CDS44454,PF3D7_0106700,43.7239,PKH_020650,47.005,52.9114,47.6793,1,1,ORTH_4190,1,ortholog_one2one,ortholog_one2one,PmUG01_02017000,PocGH01_02015300,PVX_081435,PGAL8A_00102800,PY17X_0208000,PCHAS_0205000,PCYB_021730
PBANKA_0206900,PBANKA_020690,CDS44458,PF3D7_0106400,58.9744,PKH_020680,65.4088,57.8616,65.4088,1,1,ORTH_4192,1,ortholog_one2one,ortholog_one2one,PmUG01_02017300,PocGH01_02015600,PVX_081450,PGAL8A_00102500,PY17X_0208300,PCHAS_0205300,PCYB_021760
PBANKA_0207000,PBANKA_020700,CDS44460,PF3D7_0106300,68.4039,PKH_020690,69.684,75,72.8571,1,1,ORTH_4193,1,ortholog_one2one,ortholog_one2one,PmUG01_02017400,PocGH01_02015700,PVX_081455,PGAL8A_00102400,PY17X_0208400,PCHAS_0205400,PCYB_021770
PBANKA_0207100,PBANKA_020710,CDS44462,PF3D7_0106200,42.7907,PKH_020700,46.4115,43.6019,45.9716,1,1,ORTH_4194,1,ortholog_one2one,ortholog_one2one,PmUG01_02017500,PocGH01_02015800,PVX_081460,PGAL8A_00102300,PY17X_0208500,PCHAS_0205500,PCYB_021780
PBANKA_0207200,PBANKA_020720,CDS44464,PF3D7_0106100,85.6397,PKH_020710,84.8564,85.6397,84.8564,1,1,ORTH_4195,1,ortholog_one2one,ortholog_one2one,PmUG01_02017600,PocGH01_02015900,PVX_081465,PGAL8A_00102200,PY17X_0208600,PCHAS_0205600,PCYB_021790
PBANKA_0207300,PBANKA_020730,CDS44465,PF3D7_0106000,46.4208,PKH_020720,58.1395,61.406,57.3888,1,1,ORTH_4196,1,ortholog_one2one,ortholog_one2one,PmUG01_02017700,PocGH01_02016000,PVX_081470,PGAL8A_00102100,PY17X_0208700,PCHAS_0205700,PCYB_021800
PBANKA_0207400,PBANKA_020740,CDS44466,PF3D7_0105900,43.0804,PKH_020730,35.9574,37.7691,33.0724,1,1,ORTH_4197,1,ortholog_one2one,ortholog_one2one,PmUG01_02017800,PocGH01_02016100,PVX_081475,PGAL8A_00102000,PY17X_0208800,PCHAS_0205800,PCYB_021810
PBANKA_0207500,PBANKA_020750,CDS44467,PF3D7_0105800,48.0769,PKH_020740,47.3131,48.7211,49.3301,1,1,ORTH_4198,1,ortholog_one2one,ortholog_one2one,PmUG01_02017900,PocGH01_02016200,PVX_081480,PGAL8A_00101900,PY17X_0208900,PCHAS_0205900,PCYB_021820
PBANKA_0207700,PBANKA_020770,CDS44470,PF3D7_0105600,56.2908,PKH_020780,46.234,58.4394,48.9398,1,0,ORTH_4200,1,ortholog_one2one,ortholog_one2one,PmUG01_02018100,PocGH01_02016400,PVX_081490,PGAL8A_00101700,PY17X_0209100,PCHAS_0206100,PCYB_021840
PBANKA_0207800,PBANKA_020780,CDS44471,PF3D7_0105500,65.9884,PKH_020790,60,68.997,66.5653,1,0,ORTH_4201,1,ortholog_one2one,ortholog_one2one,PmUG01_02018200,PocGH01_02016500,PVX_081495,PGAL8A_00101600,PY17X_0209200,PCHAS_0206200,PCYB_021850
PBANKA_0208000,PBANKA_020800,CDS44475,PF3D7_0105300,70.9877,PKH_020810,66.0494,71.4286,66.4596,1,1,ORTH_4202,1,ortholog_one2one,ortholog_one2one,PmUG01_02018400,PocGH01_02016700,PVX_081502,PGAL8A_00101400,PY17X_0209400,PCHAS_0206400,PCYB_021870
PBANKA_0208100,PBANKA_020810,CDS44476,PF3D7_0105200,76.5845,PKH_020820,71.9237,78.2374,74.6403,1,0,ORTH_4203,1,ortholog_one2one,ortholog_one2one,PmUG01_02018500,PocGH01_02016800,PVX_081505,PGAL8A_00101300,PY17X_0209500,PCHAS_0206500,PCYB_021880
PBANKA_0208200,PBANKA_020820,CDS44477,PF3D7_0105100,72.028,PKH_020830,74.3243,72.5352,77.4648,1,1,ORTH_4204,1,ortholog_one2one,ortholog_one2one,PmUG01_02018600,PocGH01_02016900,PVX_081510,PGAL8A_00101000,PY17X_0209600,PCHAS_0206600,PCYB_021890
PBANKA_0208300,PBANKA_020830,CDS44478,PF3D7_0104800,58.2322,PKH_020840,62.1528,66.4032,70.751,1,1,ORTH_4205,1,ortholog_one2one,ortholog_one2one,PmUG01_02018800,PocGH01_02017100,PVX_081515,PGAL8A_00100900,PY17X_0209700,PCHAS_0206700,PCYB_021900
PBANKA_0208400,PBANKA_020840,CDS44479,PF3D7_0104700,45.429,PKH_020850,55.1834,51.7628,55.4487,1,1,ORTH_4206,1,ortholog_one2one,ortholog_one2one,PmUG01_02018900,PocGH01_02017200,PVX_081520,PGAL8A_00100800,PY17X_0209800,PCHAS_0206800,PCYB_021910
PBANKA_0208500,PBANKA_020850,CDS44481,PF3D7_0104600,31.292,PKH_020860,31.1731,33.1225,30.0395,1,1,ORTH_4207,1,ortholog_one2one,ortholog_one2one,PmUG01_02019000,PocGH01_02017300,PVX_081525,PGAL8A_00100700,PY17X_0209900,PCHAS_0206900,PCYB_021920
PBANKA_0208600,PBANKA_020860,CDS44483,PF3D7_0104500,61.3718,PKH_020870,58.4775,62.2711,61.9048,1,1,ORTH_4208,1,ortholog_one2one,ortholog_one2one,PmUG01_02019100,PocGH01_02017400,PVX_081530,PGAL8A_00100600,PY17X_0210000,PCHAS_0207000,PCYB_021930
PBANKA_0208700,PBANKA_020870,CDS44484,PF3D7_0104400,51.4019,PKH_020880,53.6325,55.8943,51.0163,1,1,ORTH_4209,1,ortholog_one2one,ortholog_one2one,PmUG01_02019200,PocGH01_02017500,PVX_081535,PGAL8A_00100500,PY17X_0210100,PCHAS_0207100,PCYB_021940
PBANKA_0208800,PBANKA_020880,CDS44486,PF3D7_0104300,23.0066,PKH_020890,36.1589,27.3345,9.26995,0,0,ORTH_4210,1,ortholog_one2one,ortholog_one2one,PmUG01_02019300,PocGH01_02017600,PVX_081540,PGAL8A_00100400,PY17X_0210200,PCHAS_0207200,PCYB_021950
PBANKA_0208900,PBANKA_020890,CDS44487,PF3D7_0104200,30.2575,PKH_020910,35.2941,31.9728,38.0952,1,1,ORTH_4211,1,ortholog_one2one,ortholog_one2one,PmUG01_02019400,PocGH01_02017700,PVX_081550,PGAL8A_00100300,PY17X_0210300,PCHAS_0207300,PCYB_021970
PBANKA_0209000,PBANKA_020900,CDS44488,PF3D7_0104100,35.7775,PKH_020920,36.3752,34.5966,35.0856,1,1,ORTH_4212,1,ortholog_one2one,ortholog_one2one,PmUG01_02019500,PocGH01_02017800,PVX_081555,PGAL8A_00100200,PY17X_0210400,PCHAS_0207400,PCYB_021980
PBANKA_0209100,PBANKA_020910,CDS44489,PF3D7_0104000,44.7853,PKH_020930,42.7673,45.9119,42.7673,1,1,ORTH_4213,1,ortholog_one2one,ortholog_one2one,PmUG01_02019600,PocGH01_02017900,PVX_081560,PGAL8A_00100000,PY17X_0210500,PCHAS_0207500,PCYB_021990
PBANKA_0209200,PBANKA_020920,CDS44491,PF3D7_0103900,41.5652,PKH_020940,52.4194,47.3267,51.4851,1,1,ORTH_4214,1,ortholog_one2one,ortholog_one2one,PmUG01_02019700,PocGH01_02018000,PVX_081565,PGAL8A_00099900,PY17X_0210600,PCHAS_0207600,PCYB_022000
PBANKA_0209300,PBANKA_020930,CDS44493,PF3D7_0103800,90.5263,PKH_020950,94.9868,89.5833,93.75,1,1,ORTH_4215,1,ortholog_one2one,ortholog_one2one,PmUG01_02019800,PocGH01_02018100,PVX_081570,PGAL8A_00099800,PY17X_0210700,PCHAS_0207700,PCYB_022010
PBANKA_0209400,PBANKA_020940,CDS44494,PF3D7_0103700,39.0654,PKH_020960,30.4264,38.7037,29.0741,1,1,ORTH_4216,1,ortholog_one2one,ortholog_one2one,PmUG01_02019900,PocGH01_02018200,PVX_081572,PGAL8A_00099700,PY17X_0210800,PCHAS_0207800,PCYB_022020
PBANKA_0209500,PBANKA_020950,CDS44496,PF3D7_0103600,31.5515,PKH_020970,31.7037,45.7467,40.4537,1,1,ORTH_4217,1,ortholog_one2one,ortholog_one2one,PmUG01_02020000,PocGH01_02018300,PVX_081575,PGAL8A_00099600,PY17X_0210900,PCHAS_0207900,PCYB_022030
