"gene","current_version_ID","gene_name","gene_product","Relative.Growth.Rate","phenotype","lower","upper","cloneid","experiment","Confidence","normd6toinputA","normd6toinputB","normd6toinputC"
"PBANKA_051500","PBANKA_0515000","P25","25 kDa ookinete surface antigen precursor",1.0016770295175,"Dispensable",0.957604141762156,1.04574991727284,"PbGEM-015561","stm37_4r",7.63011531255701,0.964602573033333,2.48111636430254,1
"PBANKA_051520","PBANKA_0515200","MORN1","MORN repeat-containing protein 1, putative",1.02052363430675,"Dispensable",0.887953358919536,1.15309390969396,"PbGEM-086151","inv1",5.42757914887377,0.381526146268359,0.734982351254961,0.599286834149391
"PBANKA_051520","PBANKA_0515200","MORN1","MORN repeat-containing protein 1, putative",0.976546830999273,"Dispensable",0.855483745559756,1.09760991643879,"PbGEM-086151","met15",5.6091813650826,0.430757762114891,0.81414346205268,0.36831725101052
"PBANKA_052170","PBANKA_0521700","ApiAP2","transcription factor with AP2 domain(s), putative",0.0561185682709546,"Essential",-0.1413963432515,0.253633479793409,"PbGEM-226453","inv1",4.63017675334295,0.000173428105374593,0.000334096621971103,0.000272414305648563
"PBANKA_052170","PBANKA_0521700","ApiAP2","transcription factor with AP2 domain(s), putative",0.0374867431138165,"Essential",-0.0492860061757216,0.124259492403355,"PbGEM-329843","met15",6.27521967089013,0.000722560948382222,0.00136565913327191,0.000617822093069357
"PBANKA_052170","PBANKA_0521700","ApiAP2","transcription factor with AP2 domain(s), putative",0.1,"Essential",NA,NA,"PbGEM-329843","PbSTM61",1,NA,NA,NA
"PBANKA_062240","PBANKA_0622400","","kinesin-19, putative",0.976380042508037,"Dispensable",0.859796862907456,1.09296322210862,"PbGEM-088353","inv1",5.68459490663334,0.160650499134593,0.309481493572852,0.252343725253291
"PBANKA_062240","PBANKA_0622400","","kinesin-19, putative",0.984028613658816,"Dispensable",0.761717510830148,1.20633971648748,"PbGEM-088353","PbSTM22",4.39364938914197,0.236552044948873,0.409483373637905,0.164680759045058
"PBANKA_072150","PBANKA_0721500","","conserved Plasmodium protein, unknown function",0.391278195620394,"Essential",-0.0735515049727516,0.85610789621354,"PbGEM-023248","inv1",2.91846271263761,NA,NA,NA
"PBANKA_072150","PBANKA_0721500","","conserved Plasmodium protein, unknown function",1.01397777625997,"Dispensable",0.276080478779893,1.75187507374005,"PbGEM-331091","PbSTM38",1.9941956158637,NA,NA,NA
"PBANKA_072150","PBANKA_0721500","","conserved Plasmodium protein, unknown function",0.244986691731531,"Essential",-0.123938345956754,0.613911729419815,"PbGEM-331091","PbSTM62",3.38061797207108,0.00469568435858965,0.0134365587306162,0.0046749291652681
"PBANKA_080220","PBANKA_0802200","","serine/threonine protein kinase, putative",0.457401824224338,"Slow",0.261766339613638,0.653037308835037,"PbGEM-023655","inv1",4.64929860845959,0.00512659136688902,0.0098760051273371,0.00805265573615371
"PBANKA_080220","PBANKA_0802200","","serine/threonine protein kinase, putative",0.41671059180715,"Slow",0.253377443076854,0.580043740537447,"PbGEM-023655","met15",5.01022097465766,0.00760932798712231,0.0143818293625496,0.00650631750080173
"PBANKA_080960","PBANKA_0809600","","conserved Plasmodium protein, unknown function",0.165014223876629,"Essential",-0.116879725206865,0.446908172960122,"PbGEM-024712","inv1",3.91874305282947,0.000360361500085571,0.000694210200860939,0.000566042208765699
"PBANKA_080960","PBANKA_0809600","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-237098","PbSTM22",1,NA,NA,NA
"PBANKA_080960","PBANKA_0809600","","conserved Plasmodium protein, unknown function",0.0780679618291161,"Essential",-0.0888067288219391,0.244942652480171,"PbGEM-237098","PbSTM50",4.96731856833147,0.000134913562201206,0.000367193384936491,0.000151309871493307
"PBANKA_081700","PBANKA_0817000","","sugar transporter, putative",0.707834792254323,"Dispensable",0.355385337599727,1.06028424690892,"PbGEM-025749","inv1",3.47199047724406,0.0260121531826862,0.0501105198016163,0.0408589059563331
"PBANKA_081700","PBANKA_0817000","","sugar transporter, putative",0.98162668250901,"Dispensable",0.841512604990497,1.12174076002752,"PbGEM-238732","met11",5.31689105863248,0.215626639116482,0.24091103653702,0.137565095497005
"PBANKA_081700","PBANKA_0817000","","sugar transporter, putative",1.03588852959165,"Dispensable",0.790631345747294,1.281145713436,"PbGEM-238732","PbSTM22",4.1971901392033,0.213595286482858,0.369744081143156,0.148698921262956
"PBANKA_082490","PBANKA_0824900","","patatin-like phospholipase, putative",0.452295021262015,"Slow",0.154960230489142,0.749629812034887,"PbGEM-026600","inv1",3.81208742787942,0.00901332737347104,0.0173635191464042,0.0141577935867078
"PBANKA_082490","PBANKA_0824900","","patatin-like phospholipase, putative",0.798580535468463,"Dispensable",0.601931771434733,0.995229299502194,"PbGEM-026600","met15",4.63896649158181,0.0478676413462325,0.0904710969213444,0.0409289852060739
"PBANKA_082870","PBANKA_0828700","PSD","phosphatidylserine decarboxylase, putative",0.13174289582064,"Essential",-0.0909842717112787,0.354470063352559,"PbGEM-027131","inv1",4.38990980221492,NA,NA,NA
"PBANKA_082870","PBANKA_0828700","PSD","phosphatidylserine decarboxylase, putative",0.0885197050262474,"Essential",0.00584560357643453,0.17119380647606,"PbGEM-027131","met1",6.37199213839278,0.00233774844613942,0.00488276202665745,0.0018898981605432
"PBANKA_082870","PBANKA_0828700","PSD","phosphatidylserine decarboxylase, putative",0.1,"Essential",NA,NA,"PbGEM-027131","met6",1,NA,NA,NA
"PBANKA_083560","PBANKA_0835600","PKAc","cAMP-dependent protein kinase catalytic subunit",0.0491454340641021,"Essential",-0.177965680819482,0.276256548947687,"PbGEM-028140","inv1",4.35092613788802,0.000144142171587164,0.000277679402117861,0.00022641306899352
"PBANKA_083560","PBANKA_0835600","PKAc","cAMP-dependent protein kinase catalytic subunit",0.349488025716791,"Slow",0.0992013460369173,0.599774705396664,"PbGEM-028140","met15",4.15659095988011,0.00427347859913386,0.00807698657506467,0.00365401631338557
"PBANKA_083560","PBANKA_0835600","PKAc","cAMP-dependent protein kinase catalytic subunit",0.0246343280170511,"Essential",-0.0708069071702975,0.1200755632044,"PbGEM-028140","PbSTM43",6.08478347961222,NA,NA,NA
"PBANKA_083560","PBANKA_0835600","PKAc","cAMP-dependent protein kinase catalytic subunit",0.1,"Essential",-0.372539686912843,1.004873531387,"PbGEM-028140","stm26",1,NA,NA,NA
"PBANKA_083560","PBANKA_0835600","PKAc","cAMP-dependent protein kinase catalytic subunit",0.1,"Essential",-0.973786430732898,1.34302232128141,"PbGEM-028140","stm27",1,NA,NA,NA
"PBANKA_090380","PBANKA_0903800","","serine/threonine protein kinase, putative",0.42969445772631,"Essential",0.00663042485800697,0.852758490594614,"PbGEM-028763","inv1",3.10675782802607,0.00228248727148196,0.00439704559677371,0.00358524463995862
"PBANKA_090380","PBANKA_0903800","","serine/threonine protein kinase, putative",0.282432150571586,"Essential",-0.154876328907656,0.719740630050828,"PbGEM-111794","met15",3.04052722156024,NA,NA,NA
"PBANKA_090380","PBANKA_0903800","","serine/threonine protein kinase, putative",0.110828079858998,"Essential",-0.213368252145455,0.435024411863452,"PbGEM-111794","PbSTM43",3.63910632858895,NA,NA,NA
"PBANKA_090380","PBANKA_0903800","","serine/threonine protein kinase, putative",0.115754736455342,"Essential",-0.394111019550494,0.625620492461178,"PbGEM-111794","stm26",2.73350998398214,NA,NA,NA
"PBANKA_090380","PBANKA_0903800","","serine/threonine protein kinase, putative",0.0192929291038379,"Essential",-0.233017462438,0.271603320645675,"PbGEM-111794","stm27",4.14048483499709,NA,NA,NA
"PBANKA_090590","PBANKA_0905900","AP2-O","transcription factor with AP2 domain(s)",0.630420099492891,"Slow",0.519629944935624,0.741210254050158,"PbGEM-226469","inv1",5.78652909392677,0.0499552296961101,0.0962351139984601,0.0784677845715192
"PBANKA_090590","PBANKA_0905900","AP2-O","transcription factor with AP2 domain(s)",0.549201746224966,"Slow",0.416376754988781,0.682026737461151,"PbGEM-260788","met15",5.42374010637048,0.0480195641688139,0.0907582350384476,0.0410588860489612
"PBANKA_090590","PBANKA_0905900","AP2-O","transcription factor with AP2 domain(s)",0.529255972176534,"Slow",0.33429134687877,0.724220597474298,"PbGEM-260788","PbSTM49",4.65616865232861,NA,NA,NA
"PBANKA_091030","PBANKA_0910300","GCalpha","guanylyl cyclase, putative",0.318891623375332,"Essential",0.00170514795270726,0.636078098797956,"PbGEM-029684","inv1",3.68282521614355,NA,NA,NA
"PBANKA_091030","PBANKA_0910300","GCalpha","guanylyl cyclase, putative",0.1,"Essential",-0.339400866901201,0.953831583855484,"PbGEM-029684","met11",1,0.00246155907818806,0.00275020169795926,0.00157042103447865
"PBANKA_091030","PBANKA_0910300","GCalpha","guanylyl cyclase, putative",0.1,"Essential",NA,NA,"PbGEM-332451","PbSTM38",1,NA,NA,NA
"PBANKA_091030","PBANKA_0910300","GCalpha","guanylyl cyclase, putative",0.417529599858345,"Slow",0.0975808925073748,0.737478307209316,"PbGEM-332451","PbSTM62",3.66548353224853,NA,NA,NA
"PBANKA_091170","PBANKA_0911700","SUB2","subtilisin-like protease 2",0.0539573740956262,"Essential",-0.360798478034563,0.468713226225816,"PbGEM-029891","inv1",3.14642484110507,NA,NA,NA
"PBANKA_091170","PBANKA_0911700","SUB2","subtilisin-like protease 2",0.174795730199421,"Essential",-0.0885341344079282,0.43812559480677,"PbGEM-029891","met1",4.05498995042607,NA,NA,NA
"PBANKA_091170","PBANKA_0911700","SUB2","subtilisin-like protease 2",0.18933775601004,"Essential",-0.330554263982366,0.709229776002446,"PbGEM-029891","met6",2.69456264678083,NA,NA,NA
"PBANKA_093210","PBANKA_0932100","DHHC9","palmitoyltransferase",0.964311990664904,"Dispensable",0.860758009547331,1.06786597178248,"PbGEM-121226","inv1",5.9216188522171,1.27420513957349,2.45466345786469,2.00147321912445
"PBANKA_093210","PBANKA_0932100","DHHC9","palmitoyltransferase",0.951298810547012,"Dispensable",0.816086947386425,1.0865106737076,"PbGEM-239370","PbSTM23",5.38811910902399,0.754708733218056,1.45456809263945,0.651434775514416
"PBANKA_100240","PBANKA_1002400","DPAP3","dipeptidyl aminopeptidase 3, putative",0.79229205627504,"Slow",0.666584723079783,0.917999389470296,"PbGEM-034599","inv1",5.53389201356623,0.159358712860731,0.30699296133943,0.250314636253671
"PBANKA_100240","PBANKA_1002400","DPAP3","dipeptidyl aminopeptidase 3, putative",0.661023669010554,"Slow",0.513814118924879,0.808233219096229,"PbGEM-034599","met15",5.21809075410478,0.126400093752397,0.238899490577054,0.108077762382695
"PBANKA_102010","PBANKA_1020100","PP7","serine/threonine protein phosphatase 7",0.074627271032465,"Essential",-0.0743928928857888,0.223647434950719,"PbGEM-096670","inv1",5.19364166888449,0.000247389896654636,0.000476578629533956,0.000388590688781838
"PBANKA_102010","PBANKA_1020100","PP7","serine/threonine protein phosphatase 7",0.1,"Essential",NA,NA,"PbGEM-096670","met2",1,NA,NA,NA
"PBANKA_102010","PBANKA_1020100","PP7","serine/threonine protein phosphatase 7",0.284357125144777,"Essential",6.63967818422262e-05,0.568647853507712,"PbGEM-096670","met9",3.90181010715367,NA,NA,NA
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.743280589620975,"Slow",0.577206200304899,0.90935497893705,"PbGEM-039254","inv1",4.97693328630999,0.117025999260246,0.225442069791352,0.183820011539948
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.570927296805554,"Slow",0.394788020571684,0.747066573039425,"PbGEM-039254","inv2",4.85925487042442,0.16258030575606,0.469889632903333,0.134198458506394
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.599889440252316,"Slow",0.519193061542366,0.680585818962266,"PbGEM-039254","met1",6.42041751751136,0.694258165037843,1.45006936505156,0.561256807255673
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.657023559482764,"Slow",0.616979743138757,0.697067375826771,"PbGEM-039254","met10",7.82185639270038,NA,NA,NA
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.641359102485059,"Slow",0.551596690454127,0.731121514515991,"PbGEM-039254","met11",6.20747229225276,0.339598595967233,0.379419955234693,0.216656501609919
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.626753504116831,"Slow",0.542973817106593,0.710533191127068,"PbGEM-039254","met12",6.3454237597663,0.299200402031172,0.527162965243018,0.183445848876774
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.702280181615167,"Slow",0.648460630553716,0.756099732676617,"PbGEM-039254","met13",7.23053131151979,0.599974741543156,1.3277267364548,0.696671518499111
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.635556571901262,"Slow",0.545697403489668,0.725415740312857,"PbGEM-039254","met14",6.20531762041917,0.532276393563279,1.35199091925827,0.529588095927026
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.685651398551757,"Slow",0.636466737310581,0.734836059792934,"PbGEM-039254","met15",7.41064129608571,0.63162782383385,1.19379314420278,0.540070183747941
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.698043330734248,"Slow",0.621208055377932,0.774878606090564,"PbGEM-039254","met2",6.51847722061145,0.307717541898435,1.27504380971329,0.386362230963197
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.659323230819505,"Slow",0.557755826303613,0.760890635335398,"PbGEM-039254","met3",5.96035959513192,0.382717499922631,0.581922597651927,0.267421230523609
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.612725101745395,"Slow",0.507754408962609,0.71769579452818,"PbGEM-039254","met4",5.89444252939841,0.26109797406895,0.564814188274147,0.221703278793679
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.710283262835032,"Slow",0.612142729639961,0.808423796030104,"PbGEM-039254","met5",6.02900399178097,0.358194082621159,0.786005838254956,0.248616123036754
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.650700910612781,"Slow",0.586275927877605,0.715125893347958,"PbGEM-039254","met6",6.87080194197395,NA,NA,NA
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.657285763807198,"Slow",0.567987354026183,0.746584173588212,"PbGEM-039254","met7",6.21783755884321,0.226018610034264,0.285094965983957,0.129063305210933
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.587878777208615,"Slow",0.430908385629607,0.744849168787624,"PbGEM-039254","met8",5.08969052129518,0.211113852739893,0.219506806042337,0.0877937567869485
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.641552557277973,"Slow",0.596620042625577,0.686485071930369,"PbGEM-039254","met9",7.59148153960029,NA,NA,NA
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.671761738037796,"Slow",0.598809407383473,0.74471406869212,"PbGEM-039254","PbSTM18",6.62219247285887,0.280874099496915,0.589655886613325,0.325655539048744
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.660188467643685,"Slow",0.557304867962433,0.763072067324938,"PbGEM-039254","PbSTM21",5.93460842107835,0.424426770071331,0.600215012683074,0.371357228939916
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.591883373147317,"Slow",0.479369448556236,0.704397297738399,"PbGEM-039254","PbSTM22",5.7556509428281,0.303449352699872,0.525285945841805,0.211252748819598
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.707548409885314,"Slow",0.525131485386434,0.889965334384193,"PbGEM-039254","PbSTM23",4.78921519676715,0.241526255971733,0.465499297951871,0.208475926426472
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.681611046560822,"Slow",0.612439265359402,0.750782827762243,"PbGEM-039254","PbSTM24",6.72861893238492,0.458067544652294,1.24768397709549,0.618188990569137
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.694584535625792,"Slow",0.614769117313085,0.774399953938498,"PbGEM-039254","PbSTM25",6.44237152362133,0.489565071813651,1.14905278687955,0.622398879992446
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.686301449406926,"Slow",0.60515289655898,0.767450002254871,"PbGEM-039254","PbSTM26",6.40924199758214,0.341723216372499,0.715664198279532,0.38814502887518
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.526785996231362,"Slow",0.446840629545467,0.606731362917257,"PbGEM-039254","PbSTM27",6.4391179491763,0.194980851254782,0.22743278337358,0.10491702937497
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.53309400050424,"Slow",0.46808992674515,0.598098074263329,"PbGEM-039254","PbSTM28",6.85290503678713,0.202955644939638,0.378459341694486,0.16468933566393
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.571481605299633,"Slow",0.464152519922507,0.678810690676759,"PbGEM-039254","PbSTM29",5.85000556136146,0.162868379809577,0.154039987500964,0.0874899831609837
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.642307763216543,"Slow",0.46287693873795,0.821738587695135,"PbGEM-039254","PbSTM30",4.82222540968129,0.29879004454286,0.382593270211071,0.204733512379621
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.726170887451231,"Slow",0.598568386354863,0.853773388547598,"PbGEM-039254","PbSTM31",5.50396497550956,0.256855144389929,0.618643398688795,0.182029111221672
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.499718159111517,"Slow",0.310447502592649,0.688988815630386,"PbGEM-039254","PbSTM32",4.71544884761547,0.176384970718486,0.307498765186263,0.149005539578685
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.710183481894018,"Slow",0.58094775984027,0.839419203947766,"PbGEM-039254","PbSTM37a",5.47852883984962,0.79225464170029,1.11817662032408,0.575963490487406
"PBANKA_103440","PBANKA_1034400","PM4","plasmepsin IV",0.632178351847555,"Slow",0.50467109023583,0.759685613459281,"PbGEM-039254","PbSTM38",5.50545828549591,0.214961465012288,0.321111106658357,0.148884840261334
