GeneNew	Type	Domain	Domain2	Val1	Val2	Val3
PF3D7_0908800	InterproscanData_RSRC	PF00153	Mito_carr	258	345	4.10E-19
PF3D7_0909300	InterproscanData_RSRC	SSF46950	52265	9	111	5.80E-24
PF3D7_0909300	InterproscanData_RSRC	PIRSF015730		1	117	4.70E-45
PF3D7_0909500	InterproscanData_RSRC	PF05217	STOP	380	457	7.90E-14
PF3D7_0909500	InterproscanData_RSRC	PF05217	STOP	283	383	2.40E-15
PF3D7_0909500	InterproscanData_RSRC	PF05217	STOP	188	317	2.10E-21
PF3D7_0909500	InterproscanData_RSRC	PF05217	STOP	68	201	9.80E-25
PF3D7_0909700	InterproscanData_RSRC	PF00498	FHA	717	763	6.50E-12
PF3D7_0909700	InterproscanData_RSRC	PF12906	RINGv	605	654	2.30E-11
PF3D7_0909700	InterproscanData_RSRC	SSF49879	52821	691	785	1.60E-17
PF3D7_0909700	InterproscanData_RSRC	PS50006	FHA_DOMAIN	717	766	1.20E+01
PF3D7_0909700	InterproscanData_RSRC	PS51292	ZF_RING_CH	597	673	2.00E+01
PF3D7_0909700	InterproscanData_RSRC	SM00240	FHA	716	766	7.20E-08
PF3D7_0909700	InterproscanData_RSRC	SSF57850	52291	603	671	2.10E-12
PF3D7_0909700	InterproscanData_RSRC	SM00744	RINGv	604	667	3.30E-16
PF3D7_0909800	InterproscanData_RSRC	SSF50182	53242	6	102	1.70E-23
PF3D7_0909800	InterproscanData_RSRC	SM00651	Sm	8	73	4.80E-13
PF3D7_0909800	InterproscanData_RSRC	PF01423	LSM	9	72	2.70E-13
PF3D7_0909900	InterproscanData_RSRC	PF00270	DEAD	304	450	5.60E-21
PF3D7_0909900	InterproscanData_RSRC	SM00490	HELICc	671	757	4.10E-14
PF3D7_0909900	InterproscanData_RSRC	PS51192	HELICASE_ATP_BIND_1	310	466	2.40E+01
PF3D7_0909900	InterproscanData_RSRC	SSF52540	53350	581	637	1.50E-45
PF3D7_0909900	InterproscanData_RSRC	SSF52540	53350	677	771	1.50E-45
PF3D7_0909900	InterproscanData_RSRC	SSF52540	53350	313	451	1.50E-45
PF3D7_0909900	InterproscanData_RSRC	PS51194	HELICASE_CTER	602	804	1.20E+01
PF3D7_0909900	InterproscanData_RSRC	PF00271	Helicase_C	682	756	1.10E-05
PF3D7_0909900	InterproscanData_RSRC	SM00487	DEXDc	298	482	8.40E-33
PF3D7_0909900	InterproscanData_RSRC	PF08148	DSHCT	1193	1372	1.70E-44
PF3D7_0910000	InterproscanData_RSRC	SSF82199	48273	462	569	4.10E-14
PF3D7_0909200	InterproscanData_RSRC	PF10250	O-FucT	49	390	6.30E-57
PF3D7_0909300	InterproscanData_RSRC	PF01984	dsDNA_bind	10	115	3.60E-21
PF3D7_0909400	InterproscanData_RSRC	PF03159	XRN_N	1	271	2.40E-91
PF3D7_0910000	InterproscanData_RSRC	SSF82199	48273	311	394	4.10E-14
PF3D7_0910000	InterproscanData_RSRC	PF00856	SET	498	540	1.50E-05
PF3D7_0910100	InterproscanData_RSRC	SSF48371	53212	469	606	6.30E-14
PF3D7_0910100	InterproscanData_RSRC	SSF48371	53212	308	423	6.30E-14
PF3D7_0910100	InterproscanData_RSRC	SSF48371	53212	1	236	6.30E-14
PF3D7_0910100	InterproscanData_RSRC	SSF48371	53212	705	1077	6.30E-14
PF3D7_0910300	InterproscanData_RSRC	PS51257	PROKAR_LIPOPROTEIN	1	18	5.00E+00
PF3D7_0910400	InterproscanData_RSRC	SSF55326	50291	699	857	3.00E-24
PF3D7_0910400	InterproscanData_RSRC	PF00586	AIRS	738	838	1.40E-08
PF3D7_0910400	InterproscanData_RSRC	PF02769	AIRS_C	940	1165	1.00E-13
PF3D7_0910400	InterproscanData_RSRC	SSF56042	50292	1069	1163	1.00E-11
PF3D7_0910400	InterproscanData_RSRC	SSF56042	50292	936	1025	1.10E-18
PF3D7_0910500	InterproscanData_RSRC	PS50172	BRCT	235	310	1.50E+01
PF3D7_0910500	InterproscanData_RSRC	PF00817	IMS	671	819	8.30E-10
PF3D7_0910500	InterproscanData_RSRC	PS50173	UMUC	667	829	2.00E+01
PF3D7_0910500	InterproscanData_RSRC	PF00533	BRCT	235	297	2.70E-05
PF3D7_0910500	InterproscanData_RSRC	SSF52113	50485	235	312	4.70E-15
PF3D7_0910500	InterproscanData_RSRC	SSF56672	53016	666	840	5.20E-19
PF3D7_0910600	InterproscanData_RSRC	PF13774	Longin	42	121	1.20E-14
PF3D7_0910600	InterproscanData_RSRC	PS50859	LONGIN	7	126	1.80E+01
PF3D7_0910600	InterproscanData_RSRC	SSF64356	52690	1	136	8.20E-35
PF3D7_0910600	InterproscanData_RSRC	PF00957	Synaptobrevin	136	197	8.70E-08
PF3D7_0910700	InterproscanData_RSRC	SM00268	ACTIN	23	537	5.20E-07
PF3D7_0910700	InterproscanData_RSRC	PF00022	Actin	123	534	5.60E-31
PF3D7_0910700	InterproscanData_RSRC	SSF53067	53211	280	534	7.60E-40
mal_mito_1	InterproscanData_RSRC	PS50253	COX3	1	261	2.10E+01
PF3D7_0910800	InterproscanData_RSRC	PF10609	ParA	226	308	8.10E-30
PF3D7_0910800	InterproscanData_RSRC	SSF52540	53350	119	358	1.70E-49
PF3D7_0910800	InterproscanData_RSRC	PF02374	ArsA_ATPase	119	155	9.90E-06
mal_mito_1	InterproscanData_RSRC	SSF81452	42845	27	259	3.80E-37
mal_mito_1	InterproscanData_RSRC	PF00510	COX3	69	259	1.20E-20
PF3D7_0910900	InterproscanData_RSRC	PF04104	DNA_primase_lrg	251	520	1.70E-73
PF3D7_0910900	InterproscanData_RSRC	PIRSF009449		15	539	0.00E+00
PF3D7_0911000	InterproscanData_RSRC	PIRSF016104		1	292	2.50E-70
PF3D7_0911000	InterproscanData_RSRC	PF06432	GPI2	14	283	2.40E-48
mal_mito_2	InterproscanData_RSRC	PS50855	COX1	34	508	8.90E+01
mal_mito_2	InterproscanData_RSRC	SSF81442	41780	39	507	0.00E+00
mal_mito_2	InterproscanData_RSRC	PF00115	COX1	46	499	0.00E+00
mal_mito_3	InterproscanData_RSRC	SSF81648	48907	252	365	2.60E-20
mal_mito_3	InterproscanData_RSRC	PF13631	Cytochrom_B_N_2	84	242	1.40E-38
mal_mito_3	InterproscanData_RSRC	SSF81342	47858	3	250	5.20E-82
mal_mito_3	InterproscanData_RSRC	PS51003	CYTB_CTER	200	374	3.20E+01
mal_mito_3	InterproscanData_RSRC	PS51002	CYTB_NTER	1	200	3.10E+01
mal_mito_3	InterproscanData_RSRC	PF00032	Cytochrom_B_C	249	353	1.70E-22
PF3D7_0911100	InterproscanData_RSRC	SSF55961	52916	1043	1109	4.40E-11
PF3D7_0911100	InterproscanData_RSRC	SSF55961	52916	862	995	4.40E-11
PF3D7_0911300	InterproscanData_RSRC	PF07699	GCC2_GCC3	2221	2273	9.20E-14
PF3D7_0911300	InterproscanData_RSRC	PF07699	GCC2_GCC3	1450	1502	1.70E-07
PF3D7_0911300	InterproscanData_RSRC	SSF57586	53012	2216	2257	4.20E-05
PF3D7_0911300	InterproscanData_RSRC	PS50070	KRINGLE_2	322	395	1.20E+01
PF3D7_0911300	InterproscanData_RSRC	SSF57440	53081	314	390	3.10E-17
PF3D7_0911300	InterproscanData_RSRC	SM00130	KR	325	391	1.60E-05
PF3D7_0911300	InterproscanData_RSRC	PF00051	Kringle	326	390	1.10E-09
PF3D7_0911400	InterproscanData_RSRC	PF04112	Mak10	26	112	5.40E-10
PF3D7_0911700	InterproscanData_RSRC	PF00009	GTP_EFTU	233	406	2.00E-46
PF3D7_0911700	InterproscanData_RSRC	SSF54980	52324	886	981	5.80E-17
PF3D7_0911700	InterproscanData_RSRC	PF00679	EFG_C	886	967	9.80E-16
PF3D7_0911700	InterproscanData_RSRC	SSF52540	53350	222	426	1.80E-51
PF3D7_0911700	InterproscanData_RSRC	SSF50447	52567	391	504	3.00E-19
PF3D7_0911700	InterproscanData_RSRC	TIGR00231	TIGR00231	234	399	2.30E-24
PF3D7_0911700	InterproscanData_RSRC	PF06421	LepA_C	975	1081	4.60E-40
PF3D7_0911700	InterproscanData_RSRC	SSF54980	52324	747	824	1.80E-12
PF3D7_0911900	InterproscanData_RSRC	SSF141066	52989	356	412	1.00E-18
PF3D7_0911900	InterproscanData_RSRC	SSF141066	52989	260	312	1.00E-18
PF3D7_0911900	InterproscanData_RSRC	PF12628	Inhibitor_I71	241	413	2.50E-89
PF3D7_0912100	InterproscanData_RSRC	PF04438	zf-HIT	1	31	4.70E-08
PF3D7_0912100	InterproscanData_RSRC	PS51083	ZF_HIT	5	37	1.00E+01
PF3D7_0912100	InterproscanData_RSRC	SSF144232	52783	2	36	7.90E-08
PF3D7_0912400	InterproscanData_RSRC	PF09423	PhoD	31	286	4.20E-14
PF3D7_0912400	InterproscanData_RSRC	SSF56300	53347	32	177	6.30E-22
PF3D7_0912400	InterproscanData_RSRC	SSF56300	53347	218	369	6.30E-22
PF3D7_0912500	InterproscanData_RSRC	PS50800	SAP	4	38	1.30E+01
PF3D7_0912500	InterproscanData_RSRC	SM00513	SAP	4	38	1.60E-10
PF3D7_0912500	InterproscanData_RSRC	PF02037	SAP	4	37	5.00E-12
PF3D7_0912500	InterproscanData_RSRC	SSF68906	52478	2	41	2.00E-09
PF3D7_0912800	InterproscanData_RSRC	PF04189	Gcd10p	2	342	6.90E-23
PF3D7_0912900	InterproscanData_RSRC	PF01398	JAB	20	124	2.40E-19
PF3D7_0912900	InterproscanData_RSRC	SM00232	JAB_MPN	21	155	9.00E-19
PF3D7_0912900	InterproscanData_RSRC	PF13012	MitMem_reg	176	290	6.50E-30
PF3D7_0913400	InterproscanData_RSRC	SSF50249	53338	102	158	2.70E-06
PF3D7_0913200	InterproscanData_RSRC	SM00888	EF1_GNE	153	276	8.30E-17
PF3D7_0913200	InterproscanData_RSRC	PF00736	EF1_GNE	154	276	7.30E-25
PF3D7_0913200	InterproscanData_RSRC	SSF54984	46985	151	227	3.00E-17
PF3D7_0913200	InterproscanData_RSRC	SSF47616	52944	17	71	3.70E-07
PF3D7_0913000	InterproscanData_RSRC	PF10338	DUF2423	1	44	1.30E-12
PF3D7_0913300	InterproscanData_RSRC	SSF111331	44184	454	528	3.10E-07
PF3D7_0913400	InterproscanData_RSRC	PF01132	EFP	100	153	3.90E-05
PF3D7_0913400	InterproscanData_RSRC	SSF50104	52975	35	93	5.00E-06
PF3D7_0913500	InterproscanData_RSRC	PF02517	Abi	338	423	7.70E-15
PF3D7_0913900	InterproscanData_RSRC	PF00750	tRNA-synt_1d	578	656	1.40E-12
PF3D7_0913900	InterproscanData_RSRC	PF00750	tRNA-synt_1d	233	381	7.30E-11
PF3D7_0913900	InterproscanData_RSRC	SSF47323	52383	773	831	7.20E-05
PF3D7_0913900	InterproscanData_RSRC	SSF52374	53312	434	533	2.50E-36
PF3D7_0913900	InterproscanData_RSRC	SSF52374	53312	243	340	2.50E-36
PF3D7_0913900	InterproscanData_RSRC	SSF52374	53312	581	675	2.50E-36
PF3D7_0913900	InterproscanData_RSRC	PF05746	DALR_1	750	831	7.90E-10
PF3D7_0914000	InterproscanData_RSRC	PS50889	S4	70	139	8.60E+00
PF3D7_0914000	InterproscanData_RSRC	PF00849	PseudoU_synth_2	503	775	9.10E-20
PF3D7_0914000	InterproscanData_RSRC	SSF55120	52542	913	923	1.80E-28
PF3D7_0914000	InterproscanData_RSRC	SSF55120	52542	738	810	1.80E-28
PF3D7_0914000	InterproscanData_RSRC	SSF55120	52542	506	581	1.80E-28
PF3D7_0914200	InterproscanData_RSRC	PF01553	Acyltransferase	187	290	3.40E-12
PF3D7_0914200	InterproscanData_RSRC	SM00563	PlsC	187	300	4.30E-12
PF3D7_0914200	InterproscanData_RSRC	SSF69593	39877	102	362	3.00E-19
PF3D7_0914300	InterproscanData_RSRC	SSF53335	53229	352	517	2.10E-47
PF3D7_0914300	InterproscanData_RSRC	SSF53335	53229	694	777	2.10E-47
PF3D7_0914300	InterproscanData_RSRC	PF02475	Met_10	357	729	4.40E-44
PF3D7_0914600	InterproscanData_RSRC	SSF57783	51787	3	82	1.90E-23
PF3D7_0914600	InterproscanData_RSRC	PF05129	Elf1	3	81	3.30E-25
PF3D7_0914700	InterproscanData_RSRC	PF07690	MFS_1	91	461	2.30E-25
PF3D7_0914700	InterproscanData_RSRC	SSF103473	42501	27	244	5.60E-31
PF3D7_0914700	InterproscanData_RSRC	SSF103473	42501	311	513	5.60E-31
PF3D7_0914900	InterproscanData_RSRC	SM00751	BSD	179	231	2.00E-15
PF3D7_0914900	InterproscanData_RSRC	SSF140383	52439	153	235	7.60E-18
PF3D7_0914900	InterproscanData_RSRC	PF03909	BSD	179	233	1.30E-14
PF3D7_0914900	InterproscanData_RSRC	PS50858	BSD	179	231	1.20E+01
PF3D7_0915000	InterproscanData_RSRC	PF07992	Pyr_redox_2	42	358	1.20E-22
PF3D7_0915000	InterproscanData_RSRC	PF00070	Pyr_redox	202	285	6.10E-08
PF3D7_0915000	InterproscanData_RSRC	SSF51905	53322	41	251	1.20E-21
PF3D7_0915000	InterproscanData_RSRC	SSF51905	53322	195	363	1.60E-14
PF3D7_0915100	InterproscanData_RSRC	PF00179	UQ_con	7	151	1.20E-44
PF3D7_0915100	InterproscanData_RSRC	SSF54495	53118	2	154	3.40E-51
PF3D7_0915100	InterproscanData_RSRC	SM00212	UBCc	6	157	4.00E-63
PF3D7_0915100	InterproscanData_RSRC	PS50127	UBIQUITIN_CONJUGAT_2	6	146	3.70E+01
PF3D7_0915200	InterproscanData_RSRC	PF08615	RNase_H2_suC	109	301	1.80E-29
PF3D7_0915400	InterproscanData_RSRC	SSF53784	47912	779	1343	9.70E-122
PF3D7_0915400	InterproscanData_RSRC	PS50035	PLD	889	920	1.00E+01
PF3D7_0915400	InterproscanData_RSRC	SSF53784	47912	110	636	0.00E+00
PF3D7_0915400	InterproscanData_RSRC	TIGR02477	TIGR02477	112	627	0.00E+00
PF3D7_0915400	InterproscanData_RSRC	PF00365	PFK	878	1088	4.70E-08
PF3D7_0915400	InterproscanData_RSRC	PF00365	PFK	181	424	9.40E-25
PF3D7_0916000	InterproscanData_RSRC	SSF103473	42501	812	1018	4.70E-47
PF3D7_0915800	InterproscanData_RSRC	PF08718	GLTP	26	178	2.70E-32
PF3D7_0915800	InterproscanData_RSRC	SSF110004	43785	21	216	9.40E-46
PF3D7_0916000	InterproscanData_RSRC	PS50850	MFS	812	1365	1.40E+01
PF3D7_0916000	InterproscanData_RSRC	PF07690	MFS_1	818	1310	2.00E-26
PF3D7_0916000	InterproscanData_RSRC	SSF103473	42501	1146	1360	4.70E-47
PF3D7_0916100	InterproscanData_RSRC	PF00085	Thioredoxin	86	172	4.40E-12
PF3D7_0916100	InterproscanData_RSRC	SSF52833	53320	67	174	1.10E-18
PF3D7_0916500	InterproscanData_RSRC	PF03152	UFD1	105	291	3.40E-29
PF3D7_0916600	InterproscanData_RSRC	PF13847	Methyltransf_31	55	189	7.60E-16
PF3D7_0916600	InterproscanData_RSRC	SSF53335	53229	4	178	3.10E-18
PF3D7_0916700	InterproscanData_RSRC	PF00076	RRM_1	226	293	7.90E-16
PF3D7_0916700	InterproscanData_RSRC	PF00076	RRM_1	143	209	2.50E-15
PF3D7_0916700	InterproscanData_RSRC	PS50102	RRM	224	300	1.60E+01
PF3D7_0916700	InterproscanData_RSRC	SSF54928	53313	219	311	7.10E-22
PF3D7_0916700	InterproscanData_RSRC	SM00360	RRM	142	212	6.90E-20
PF3D7_0916700	InterproscanData_RSRC	SM00360	RRM	225	296	2.30E-19
PF3D7_0916700	InterproscanData_RSRC	SSF54928	53313	135	214	1.80E-21
PF3D7_0916700	InterproscanData_RSRC	PS50102	RRM	141	216	1.60E+01
PF3D7_0916900	InterproscanData_RSRC	PS51083	ZF_HIT	122	155	9.70E+00
PF3D7_0917000	InterproscanData_RSRC	SSF48371	53212	32	263	1.20E-17
PF3D7_0917000	InterproscanData_RSRC	SSF48371	53212	290	488	1.20E-17
PF3D7_0917100	InterproscanData_RSRC	SSF55945	45101	248	298	4.20E-25
PF3D7_0917100	InterproscanData_RSRC	SSF55945	45101	149	221	4.20E-25
PF3D7_0917100	InterproscanData_RSRC	SSF48150	51070	712	748	8.50E-31
PF3D7_0917100	InterproscanData_RSRC	SSF48150	51070	550	656	8.50E-31
PF3D7_0917100	InterproscanData_RSRC	SSF48150	51070	300	341	8.50E-31
PF3D7_0917100	InterproscanData_RSRC	PF00730	HhH-GPD	548	650	1.60E-06
PF3D7_0917100	InterproscanData_RSRC	SM00478	ENDO3c	523	683	2.10E-04
PF3D7_0917100	InterproscanData_RSRC	PF07934	OGG_N	162	304	7.40E-22
PF3D7_API00100	InterproscanData_RSRC	PF01479	S4	89	134	2.30E-10
PF3D7_API00100	InterproscanData_RSRC	SSF55174	47871	4	159	6.00E-19
PF3D7_API00100	InterproscanData_RSRC	PS50889	S4	88	148	1.20E+01
PF3D7_API00100	InterproscanData_RSRC	SM00363	S4	88	150	2.00E-11
PF3D7_0917500	InterproscanData_RSRC	SSF46565	50633	353	435	1.40E-05
PF3D7_0917600	InterproscanData_RSRC	SM00490	HELICc	397	503	8.90E-18
PF3D7_0917600	InterproscanData_RSRC	PS51192	HELICASE_ATP_BIND_1	177	340	2.30E+01
PF3D7_0917600	InterproscanData_RSRC	SSF52540	53350	149	747	3.00E-126
PF3D7_0917600	InterproscanData_RSRC	PF00270	DEAD	178	329	2.30E-10
PF3D7_0917600	InterproscanData_RSRC	SM00847	HA2	564	654	2.70E-32
PF3D7_0917600	InterproscanData_RSRC	PF07717	OB_NTP_bind	693	796	1.10E-27
PF3D7_0917600	InterproscanData_RSRC	PS51194	HELICASE_CTER	365	544	1.70E+01
PF3D7_0917600	InterproscanData_RSRC	PF04408	HA2	565	654	7.20E-26
PF3D7_0917600	InterproscanData_RSRC	SM00487	DEXDc	165	349	5.40E-31
PF3D7_0917600	InterproscanData_RSRC	PF00271	Helicase_C	408	502	6.60E-12
PF3D7_0917700	InterproscanData_RSRC	SSF52540	53350	7	176	1.60E-37
PF3D7_0917700	InterproscanData_RSRC	SSF52540	53350	250	316	1.60E-37
PF3D7_0917700	InterproscanData_RSRC	PF03029	ATP_bind_1	7	316	3.10E-62
PF3D7_0917900	InterproscanData_RSRC	SSF53067	53211	29	211	1.50E-66
PF3D7_0917900	InterproscanData_RSRC	SSF53067	53211	212	402	1.80E-66
PF3D7_0917900	InterproscanData_RSRC	SSF100920	49751	405	562	5.50E-63
PF3D7_0917900	InterproscanData_RSRC	PF00012	HSP70	30	631	0.00E+00
PF3D7_0917900	InterproscanData_RSRC	SSF100934	49750	556	638	1.40E-25
PF3D7_0918000	InterproscanData_RSRC	SSF56300	53347	27	321	5.10E-45
PF3D7_0918000	InterproscanData_RSRC	PF00149	Metallophos	145	257	4.20E-05
PF3D7_API01300	InterproscanData_RSRC	SSF52166	37531	6	183	1.40E-21
PF3D7_API01300	InterproscanData_RSRC	PF00573	Ribosomal_L4	52	101	5.70E-10
PF3D7_0918100	InterproscanData_RSRC	SSF55856	43820	50	129	1.30E-27
PF3D7_0918100	InterproscanData_RSRC	PS50255	CYTOCHROME_B5_2	53	129	2.00E+01
PF3D7_0918100	InterproscanData_RSRC	PF00173	Cyt-b5	56	128	6.20E-21
PF3D7_API01500	InterproscanData_RSRC	PF00181	Ribosomal_L2	18	101	5.00E-14
PF3D7_API01500	InterproscanData_RSRC	PF03947	Ribosomal_L2_C	108	235	8.00E-44
PF3D7_API01500	InterproscanData_RSRC	SSF50104	52975	111	244	9.00E-40
PF3D7_API01500	InterproscanData_RSRC	PIRSF002158		2	245	2.60E-82
PF3D7_0918200	InterproscanData_RSRC	TIGR03625	TIGR03625	98	291	7.60E-52
PF3D7_0918200	InterproscanData_RSRC	SSF50447	52567	67	312	1.80E-57
PF3D7_0918200	InterproscanData_RSRC	PF00297	Ribosomal_L3	178	291	9.60E-33
PF3D7_API01600	InterproscanData_RSRC	PF00203	Ribosomal_S19	24	79	4.20E-08
PF3D7_API01600	InterproscanData_RSRC	SSF54570	37627	3	79	2.00E-14
PF3D7_API01700	InterproscanData_RSRC	SSF54821	37615	115	213	5.90E-19
PF3D7_API01700	InterproscanData_RSRC	PF00189	Ribosomal_S3_C	132	212	1.20E-17
PF3D7_0918300	InterproscanData_RSRC	PF01398	JAB	32	125	6.20E-12
PF3D7_0918300	InterproscanData_RSRC	PF13012	MitMem_reg	223	316	6.30E-05
PF3D7_0918300	InterproscanData_RSRC	SM00232	JAB_MPN	32	175	1.90E-03
PF3D7_API01800	InterproscanData_RSRC	SSF54686	52973	5	128	9.00E-32
PF3D7_API01800	InterproscanData_RSRC	PF00252	Ribosomal_L16	8	125	4.20E-25
PF3D7_API02000	InterproscanData_RSRC	PF00238	Ribosomal_L14	1	107	1.60E-24
PF3D7_API02000	InterproscanData_RSRC	SSF50193	53143	1	107	7.70E-27
PF3D7_API02100	InterproscanData_RSRC	SSF56047	43571	2	127	2.20E-07
PF3D7_API02200	InterproscanData_RSRC	SSF56053	43294	82	165	1.40E-12
PF3D7_0918600	InterproscanData_RSRC	PS51194	HELICASE_CTER	302	456	2.10E+01
PF3D7_0918600	InterproscanData_RSRC	SM00490	HELICc	328	409	2.70E-27
PF3D7_0918600	InterproscanData_RSRC	SM00487	DEXDc	52	254	7.80E-14
PF3D7_0918600	InterproscanData_RSRC	PF00271	Helicase_C	332	409	8.50E-21
PF3D7_0918600	InterproscanData_RSRC	PF00270	DEAD	59	227	1.10E-12
PF3D7_0918600	InterproscanData_RSRC	SSF52540	53350	283	430	3.00E-54
PF3D7_0918600	InterproscanData_RSRC	SSF52540	53350	97	238	3.00E-54
PF3D7_0918600	InterproscanData_RSRC	PS51192	HELICASE_ATP_BIND_1	64	239	1.80E+01
PF3D7_API02300	InterproscanData_RSRC	PF00333	Ribosomal_S5	100	158	4.40E-12
PF3D7_API02300	InterproscanData_RSRC	SSF54768	52472	94	162	1.70E-15
PF3D7_API02300	InterproscanData_RSRC	PS50881	S5_DSRBD	98	161	1.50E+01
PF3D7_API02500	InterproscanData_RSRC	PF00444	Ribosomal_L36	1	36	5.40E-13
PF3D7_API02500	InterproscanData_RSRC	TIGR01022	TIGR01022	1	36	3.20E-14
PF3D7_API02500	InterproscanData_RSRC	SSF57840	53071	1	36	1.10E-11
PF3D7_API02600	InterproscanData_RSRC	SSF53137	48651	4	131	1.60E-19
PF3D7_API02600	InterproscanData_RSRC	PF00411	Ribosomal_S11	13	131	4.50E-06
PF3D7_0918800	InterproscanData_RSRC	SSF51395	52610	443	550	4.60E-53
PF3D7_0918800	InterproscanData_RSRC	SSF51395	52610	199	415	4.60E-53
PF3D7_0918800	InterproscanData_RSRC	PF01207	Dus	202	415	2.90E-50
PF3D7_API02700	InterproscanData_RSRC	PF00164	Ribosom_S12_S23	3	121	1.50E-45
PF3D7_API02700	InterproscanData_RSRC	SSF50249	53338	3	121	1.30E-45
PF3D7_API02700	InterproscanData_RSRC	TIGR00981	TIGR00981	1	121	1.00E-52
PF3D7_API02700	InterproscanData_RSRC	PIRSF002133		1	121	1.50E-68
PF3D7_0918900	InterproscanData_RSRC	PF03074	GCS	733	971	1.60E-52
PF3D7_0918900	InterproscanData_RSRC	PF03074	GCS	516	664	2.20E-47
PF3D7_0918900	InterproscanData_RSRC	SSF55931	52576	188	205	1.20E-52
PF3D7_0918900	InterproscanData_RSRC	SSF55931	52576	880	957	1.20E-52
PF3D7_0918900	InterproscanData_RSRC	SSF55931	52576	517	633	1.20E-52
PF3D7_0918900	InterproscanData_RSRC	SSF55931	52576	772	853	1.20E-52
PF3D7_0918900	InterproscanData_RSRC	SSF55931	52576	37	152	1.20E-52
PF3D7_0919000	InterproscanData_RSRC	PF00956	NAP	31	218	2.00E-34
PF3D7_0919000	InterproscanData_RSRC	SSF143113	51857	23	218	4.50E-50
PF3D7_API02900	InterproscanData_RSRC	PF03144	GTP_EFTU_D2	235	305	2.70E-15
PF3D7_API02800	InterproscanData_RSRC	PIRSF002122		1	139	2.60E-20
PF3D7_API02800	InterproscanData_RSRC	SSF47973	43368	2	133	1.10E-21
PF3D7_API02800	InterproscanData_RSRC	PF00177	Ribosomal_S7	4	129	4.90E-10
PF3D7_API02900	InterproscanData_RSRC	PF03143	GTP_EFTU_D3	312	408	2.70E-25
PF3D7_API02900	InterproscanData_RSRC	TIGR00231	TIGR00231	11	148	9.10E-12
PF3D7_API02900	InterproscanData_RSRC	SSF52540	53350	8	181	1.50E-48
PF3D7_API02900	InterproscanData_RSRC	SSF52540	53350	213	236	1.50E-48
PF3D7_API02900	InterproscanData_RSRC	PF00009	GTP_EFTU	10	205	5.10E-49
PF3D7_API02900	InterproscanData_RSRC	SSF50465	51768	312	408	2.00E-24
PF3D7_API02900	InterproscanData_RSRC	SSF50447	52567	215	311	5.00E-27
PF3D7_0919100	InterproscanData_RSRC	PF00226	DnaJ	53	114	1.20E-20
PF3D7_0919100	InterproscanData_RSRC	SM00271	DnaJ	52	109	2.30E-21
PF3D7_0919100	InterproscanData_RSRC	SSF46565	50633	49	125	4.80E-23
PF3D7_0919100	InterproscanData_RSRC	PS50076	DNAJ_2	53	117	1.90E+01
PF3D7_0919200	InterproscanData_RSRC	PF05903	Peptidase_C97	12	116	1.10E-25
PF3D7_0919300	InterproscanData_RSRC	SSF52833	53320	43	177	4.40E-16
PF3D7_0919300	InterproscanData_RSRC	PF13905	Thioredoxin_8	63	171	1.20E-22
PF3D7_API03600	InterproscanData_RSRC	SM01086	ClpB_D2-small	666	750	2.30E-03
PF3D7_API03600	InterproscanData_RSRC	PF07724	AAA_2	489	659	8.10E-47
PF3D7_API03600	InterproscanData_RSRC	PF10431	ClpB_D2-small	666	737	4.40E-09
PF3D7_API03600	InterproscanData_RSRC	SM00382	AAA	490	642	6.40E-09
PF3D7_API03600	InterproscanData_RSRC	SSF52540	53350	446	751	1.40E-64
PF3D7_0919400	InterproscanData_RSRC	PF00085	Thioredoxin	402	484	6.20E-07
PF3D7_0919400	InterproscanData_RSRC	PF00085	Thioredoxin	67	146	4.30E-07
PF3D7_0919400	InterproscanData_RSRC	SSF52833	53320	399	509	1.40E-11
PF3D7_0919400	InterproscanData_RSRC	SSF52833	53320	45	161	6.60E-13
PF3D7_0919500	InterproscanData_RSRC	SSF103473	42501	248	454	9.30E-33
PF3D7_0919500	InterproscanData_RSRC	SSF103473	42501	10	220	9.30E-33
PF3D7_0919500	InterproscanData_RSRC	PS50850	MFS	1	455	1.40E+01
PF3D7_0919500	InterproscanData_RSRC	PF00083	Sugar_tr	42	447	4.80E-30
PF3D7_0919600	InterproscanData_RSRC	PF03345	DDOST_48kD	58	463	1.50E-55
PF3D7_API04100	InterproscanData_RSRC	PF00318	Ribosomal_S2	8	222	5.20E-34
PF3D7_API04100	InterproscanData_RSRC	SSF52313	50191	6	221	3.10E-38
PF3D7_0919700	InterproscanData_RSRC	TIGR00044	TIGR00044	1	241	1.20E-42
PF3D7_0919700	InterproscanData_RSRC	PF01168	Ala_racemase_N	7	241	2.00E-20
PF3D7_0919700	InterproscanData_RSRC	PIRSF004848		1	242	4.70E-35
PF3D7_0919700	InterproscanData_RSRC	SSF51419	53370	1	241	1.60E-51
PF3D7_API04200	InterproscanData_RSRC	SSF64484	39236	4	471	9.60E-61
PF3D7_API04200	InterproscanData_RSRC	PF04998	RNA_pol_Rpb1_5	164	906	2.40E-30
PF3D7_API04200	InterproscanData_RSRC	SSF64484	39236	490	853	1.60E-25
PF3D7_API04200	InterproscanData_RSRC	SSF64484	39236	894	958	1.60E-25
PF3D7_API04300	InterproscanData_RSRC	PF00623	RNA_pol_Rpb1_2	343	388	9.00E-10
